id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1455753014682083338,Chelle🌷,,Happiness is always a choice.❤️,2013-12-16 10:37:59,59,559,13993,FALSE,2021-11-03 04:25:39,"2nd dose done!💉 Rawr!🧟‍♀️
#pfizerbiontech
#fullyvaccinated💪🏻 https://t.co/QJhsBNthyK","['pfizerbiontech', 'fullyvaccinated']",Twitter for iPhone,0,3,FALSE
1455749979834748930,Erol 🎀💗,Republic of the Philippines,"17 | Student | Leader | Climate Advocate | Campus Journalist | Born at 375 ppm | Hera quo's Cupid |💗| @YACAPhilippines, @aeynorg, @ASEANAdvocates",2019-05-27 03:20:18,186,165,18438,FALSE,2021-11-03 04:13:36,"Vaccinated!! 💗💉

#PfizerBioNTech https://t.co/PrvHxo9RzE",['PfizerBioNTech'],Twitter for iPhone,0,2,FALSE
1455701431625797635,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,767808,431,1082,TRUE,2021-11-03 01:00:41,#NSTworld The United States can now start giving children aged 5-11 the #PfizerBioNtech #Covid19 #vaccine.… https://t.co/N5QW9FcK1Y,"['NSTworld', 'PfizerBioNtech', 'Covid19', 'vaccine']",TweetDeck,2,0,FALSE
1455668991595274250,The Unbiased Science Podcast,,"NO NONSENSE, JUST SCIENCE.  Co-hosts: @doctor_love87 (Immunologist) & Dr. Jess Steier (Public Health Scientist)",2020-07-10 15:18:40,3013,203,1100,FALSE,2021-11-02 22:51:47,.@CDCgov #ACIP just voted unanimously to recommend the #PfizerBioNTech #COVID19 #vaccine for children 5-11 years ol… https://t.co/e0rWFJn8Mw,"['ACIP', 'PfizerBioNTech', 'COVID19', 'vaccine']",Twitter Web App,6,16,FALSE
1455627034915377154,Nicky LaMarco,Florida,"Medical and Health Writer
#contentmarketing #copywriter #writing #freelance #writer #health #medical #business #marketing #amwriting",2013-02-06 00:34:09,462,706,1226,FALSE,2021-11-02 20:05:04,"Side Effects Of Pfizer's COVID-19 Booster Shot Explained

Read More: https://t.co/cHOJJuSjQA

#pfizervaccine… https://t.co/TrSJia9Ji6",['pfizervaccine'],Twitter Web App,0,0,FALSE
1455568610445901828,OnExmoor: 😷,Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
 
#Exmoor #VIKMOL #Viking #Hiking #NTFC",2021-02-12 13:40:33,179,208,2805,FALSE,2021-11-02 16:12:54,"@disclosetv Its the Vaccinated who create the problems.
#Germany fails at basic levels @AnjaKarliczek… https://t.co/Hr2L7eRWuE",['Germany'],Twitter Web App,0,0,FALSE
1455525202012610567,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,FALSE,2021-11-02 13:20:25,"The number of Covid-19 cases today, 01 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/FljBPuKPiu",,Twitter Web App,3,9,FALSE
1455482774056472576,Paul,"hougang,sg",live life without regrets,2011-05-24 06:46:40,51,58,2031,FALSE,2021-11-02 10:31:49,#booster done #hougangcc #pfizerbiontech all cleared https://t.co/d7EKfYDRc0,"['booster', 'hougangcc', 'pfizerbiontech']",Instagram,0,0,FALSE
1455435601109417984,Jonathan Hicap,,"Journalist, Manila Bulletin. Covers news and Hallyu. Covering K-pop since 2009. Former Korea Times correspondent
Email: sangchusan(at)https://t.co/N8GNSmiLuw
#MTAMO",2010-04-02 08:56:23,2013,342,18645,TRUE,2021-11-02 07:24:22,"MANILA BULLETIN: No adverse effects of COVID-19 vaccine on minors recorded in #Muntinlupa 
https://t.co/STaG9nGpym… https://t.co/vay1KfKcqJ",['Muntinlupa'],Twitter Web App,2,4,FALSE
1459948606484533248,Amy-Marie Collins,,,2021-09-21 01:14:25,65,132,5480,FALSE,2021-11-14 18:17:26,@dachshundmom10 @DissidentMs They cannot be sued as long as it is under EUA-Currently there’s no FDA approved vacci… https://t.co/dKSFDaGHCr,,Twitter for iPhone,0,1,FALSE
1458881594589163527,Ephraim Ben Yosef,,"YHWH compassion is my story Is my boasting all the day; Mercy free and never failing Moves my will, directs my way.",2016-02-01 04:10:38,24,32,164,FALSE,2021-11-11 19:37:31,"“Deliver my soul from the sword, my precious life from the power of the dog.”
Psalms 22:20 #vaccine #PfizerBioNTech… https://t.co/tSuoL11W6I","['vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,FALSE
1458835792164364300,Sushmita Panda,"Delhi, India",India Correspondent @sputnikint | Covering Health | Potterhead | Alum: @acjindia | tips/lead: 📩 s.panda@sputniknews.com,2011-08-01 08:09:32,2442,482,17039,TRUE,2021-11-11 16:35:31,"The mRNA (messenger-RNA) COVID-19 vaccines from #PfizerBioNTech, and the other from #Moderna have been suspected of… https://t.co/aBluuauNw2","['PfizerBioNTech', 'Moderna']",Twitter for Android,0,0,FALSE
1458830368698605573,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-11 16:13:58,"The number of Covid-19 cases today, 11 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/f3ADYXH6wG",,Twitter Web App,1,2,FALSE
1458808707656073219,Bengü Cilali,Somewhere Between Here & There,Educator | Researcher | 🇹🇷 Fulbrighter 🇺🇸 |,2020-07-31 05:26:40,117,107,1882,FALSE,2021-11-11 14:47:53,Got my #BoosterShot of #PfizerBioNtech 💪🏼💉 https://t.co/VTMJHFqayT,"['BoosterShot', 'PfizerBioNtech']",Twitter for iPhone,0,1,FALSE
1458702215212941312,Tracy Hackshaw,Trinidad & Tobago,#DigitalFirst | Our Future is NOW. OWN the Future. | RT/Shares = 'look at this' & DO NOT = endorsement. Nor do Likes/Follows | https://t.co/8MkfeZ7evJ | 🇹🇹,2008-02-04 19:36:59,1041,255,9821,FALSE,2021-11-11 07:44:44,#Guyana: Children aged five to 11 to get #PfizerBioNTech #vaccines by month-end; health workers being trained. Awai… https://t.co/87f91ARPdg,"['Guyana', 'PfizerBioNTech', 'vaccines']",Twitter for Android,0,0,FALSE
1458696305404891137,AdingM,Pasig City,"This account is a personal acount, IU stan, My Hobby is IU 아이유 @_IUofficial,",2021-08-03 22:43:32,134,215,3628,FALSE,2021-11-11 07:21:15,1st dose done✔️ Good job mga ate👏 #PfizerBioNTech https://t.co/qNalVy782d,['PfizerBioNTech'],Twitter for iPhone,0,7,FALSE
1458691885824811008,Omar Locke,Alaskan Tundra,"“Stand in the unforgiving minute and deliver” 
- Stephen K. Bannon 

#FightBack #WarRoomPosse",2011-08-13 21:50:54,117,345,4910,FALSE,2021-11-11 07:03:41,"@JessClarke007 @BradGeyer ""rare""

#PfizerBioNTech",['PfizerBioNTech'],Twitter Web App,0,1,FALSE
1458560544462475275,EL Magnifico_Officiel 🥕🥕🥕,,"Être libre, ce n'est pas seulement se débarrasser de ses chaînes ; c'est
vivre d'une façon qui respecte et renforce la liberté des autres. » Nelson Mandela",2017-12-08 22:15:35,147,349,599,FALSE,2021-11-10 22:21:47,@AAPSonline That states also file a lawsuit against #Pfizer for deception on study data presented to the FDA for au… https://t.co/XQBb7RFLPv,['Pfizer'],Twitter for Android,1,0,FALSE
1458542231371988992,Karen LeBlanc,Fredericton NB,,2011-12-08 15:24:08,136,275,1101,FALSE,2021-11-10 21:09:01,I’m “boosted”! Got #3 today… #pfizer #pfizerbiontech #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #vaccinationdone✔️ https://t.co/ASiiVAlN8y,"['pfizer', 'pfizerbiontech', 'ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs', 'vaccinationdone']",Instagram,0,0,FALSE
1458459450579193858,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-10 15:40:04,"The number of Covid-19 cases today, 10 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/eL9TJsLiPp",,Twitter Web App,3,12,FALSE
1458417293839544323,BrindusaB,,#DanielaNel❤ 🕊🙏🕊,2012-09-16 21:49:41,20190,4933,686033,FALSE,2021-11-10 12:52:33,"#WorldWideVaccinesWoes
#Germany
#Under30
After #France German authorities recommend limiting to #PfizerBiontech to… https://t.co/N6o3Og0aOp","['WorldWideVaccinesWoes', 'Germany', 'Under30', 'France', 'PfizerBiontech']",Twitter for Android,2,3,FALSE
1458414344962777091,Gerry Naughton,"Harlesden, United Kingdom","Love photography, good wine and sport, especially Football, West Ham in particular, and Ancient Rome.. Best amateur barista in North West London!",2009-02-20 10:31:55,231,758,11447,FALSE,2021-11-10 12:40:50,#vaccine trial done. Where did the year go? I also now have a shot of #pfizerbiontech doing its thing.… https://t.co/frQlLT8hOv,"['vaccine', 'pfizerbiontech']",Instagram,0,0,FALSE
1458326740330287107,Moonstone,"Stellenbosch, South Africa",A people`s business providing a comprehensive support service for financial advisors.,2011-10-21 13:16:35,1137,284,132,FALSE,2021-11-10 06:52:43,Unvaccinated people are 20 times more likely to die from Covid complications than those who have received the Pfize… https://t.co/2e5oF8nbAd,,Buffer,0,0,FALSE
1458323275998658562,POLA 🌹,"Santa Rosa, Laguna","By the grace of God, I am what I am ❤
𝑰𝒔𝒌𝒂 | 𝑴𝒂𝒓𝒌𝒆𝒕𝒊𝒔𝒕𝒂",2019-08-27 06:35:52,52,79,52,FALSE,2021-11-10 06:38:57,"FULLY VACCINATED 
&amp; you should too!
#PfizerBioNTech https://t.co/Ify5CnJo5I",['PfizerBioNTech'],Twitter for Android,0,4,FALSE
1458323021056327680,KonservativeKatie,People'sRepublicofNovaScotia,"I'm Not Here To Make Friends 
No DMs/No Lists",2020-11-21 00:21:19,612,867,5886,FALSE,2021-11-10 06:37:57,How tone deaf. The previous generations made their sacrifices to protect the very freedoms that he is taking away.… https://t.co/KBXISd0wUx,,Twitter Web App,0,0,FALSE
1458273210693300227,RandomNews,,"News addict, suffer with me.",2012-11-20 18:42:21,137,74,137,FALSE,2021-11-10 03:20:01,#Canada approves #PfizerBioNTech boosters for all #adults. https://t.co/6OanxWgHxs,"['Canada', 'PfizerBioNTech', 'adults']",Buffer,0,0,FALSE
1458247505380974592,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,768062,431,1087,TRUE,2021-11-10 01:37:52,#NSTworld  Drugmakers #PfizerBioNTech announced they have formally submitted a request asking US officials for emer… https://t.co/kBYUcupeCP,"['NSTworld', 'PfizerBioNTech']",TweetDeck,1,3,FALSE
1458245852162519043,Kiki Drocass,Greater Vancouver,"A goblin, raised by Spriggan.  (It’s a long story.) FFXIV fan/digital photographer/artist.",2018-01-24 00:39:18,70,190,9700,FALSE,2021-11-10 01:31:18,"#PfizerCEO  calling out #antivaxxers for being #criminals ..  Meanwhile, the same #PfizerBiontech company charges R… https://t.co/ERRYVXEAWU","['PfizerCEO', 'antivaxxers', 'criminals', 'PfizerBiontech']",Twitter Web App,0,2,FALSE
1458190242314428423,Contagion,"Cranbury, NJ","Providing timely news to improve the diagnosis, treatment, and prevention of infectious diseases.",2016-01-29 15:54:55,6379,866,5961,FALSE,2021-11-09 21:50:20,Updated: #Pfizerbiontech officially submitted their request for an #FDA EUA to administer #boostershots to all adul… https://t.co/3IX6aZye64,"['Pfizerbiontech', 'FDA', 'boostershots']",TweetDeck,1,1,FALSE
1458118525772570624,Karl von Klausenburg,,,2013-12-17 23:13:54,38,265,755,FALSE,2021-11-09 17:05:21,https://t.co/ZrwBedieky #Pfizergate #PfizerBiontech Secret contracts?,"['Pfizergate', 'PfizerBiontech']",Fenix 2,0,0,FALSE
1458099319664484368,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-09 15:49:02,"The number of Covid-19 cases today, 09 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/viVufklyUO",,Twitter Web App,2,9,FALSE
1458074905426251779,JARI HERRANEN,"TAMPERE, FINLAND",We Need More Innovation │Let's Do It │EU Funding Expert at Spinverse │Curious Mind│ #HealthTech #CircularEconomy #Sustainability #Pharmaceuticals #HealthCare,2020-12-17 13:09:19,191,1486,3645,FALSE,2021-11-09 14:12:01,Falsified #PfizerBioNTech #COVIDVaccine identified. #patientsafety #falsified  https://t.co/NuCiTqBOsu,"['PfizerBioNTech', 'COVIDVaccine', 'patientsafety', 'falsified']",Twitter Web App,0,0,FALSE
1457977296720068612,Jonathan Hicap,,"Journalist, Manila Bulletin. Covers news and Hallyu. Covering K-pop since 2009. Former Korea Times correspondent
Email: sangchusan(at)https://t.co/N8GNSmiLuw
#MTAMO",2010-04-02 08:56:23,2011,343,18670,TRUE,2021-11-09 07:44:10,"MANILA BULLETIN: 5,600 minors now vaccinated in #Muntinlupa https://t.co/SK6p3e638z 
#COVID19 #vaccination… https://t.co/EspqIKeOio","['Muntinlupa', 'COVID19', 'vaccination']",Twitter Web App,2,7,FALSE
1457761302462361602,"Naveen Agarwal, Ph.D.","Florida, USA","MedTech Leader | Creative Problem Solver | Founder and Principal @Exeedqm 
Helping MedTech leaders to drive business growth through Innovative Quality Solutions",2016-09-26 19:57:11,88,105,3,FALSE,2021-11-08 17:25:53,"NEW VIDEO - Pfizer-BioNTech vaccine now authorized for children 5-11 years old. 

#covid19 #vaccines #pfizerbiontech https://t.co/HWQxL50AMO","['covid19', 'vaccines', 'pfizerbiontech']",LinkedIn,0,0,FALSE
1457737398893252608,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-08 15:50:54,"The number of Covid-19 cases today, 08 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/0DwqHTDpXL",,Twitter Web App,1,4,FALSE
1457431844786475009,Ekin Birol (She/Her),"Washington, DC","@HarvestPlus Impact & Strategy Director; @IFPRI Senior Research Fellow; Aylin's mother; working for all children's rights to nutrition, education & safety",2015-09-26 10:31:26,1544,2749,15374,FALSE,2021-11-07 19:36:44,Best. Day. Ever. (And the biggest sigh of relief…)   We hope and pray everyone everywhere can get the COVID-19 vacc… https://t.co/IsHszcv4uD,,Twitter for iPhone,0,41,FALSE
1457395714422628353,David Axlerode,,Mostly tweeting about daytime television and in no way related to an American with a similar name.,2014-05-22 08:54:07,1317,680,23330,FALSE,2021-11-07 17:13:10,@FaisalBongobong @10DowningStreet @sajidjavid Wasn’t the #PfizerBiontech also a 2 part jibby jab that was given 10… https://t.co/4feaMhqfyr,['PfizerBiontech'],Twitter for iPhone,1,1,FALSE
1457384476586266631,Dec 31st 🎂✨🇯🇲,"Kingston, Jamaica",Pop Culture Enthusiast | UTech Knight ⚔️| BBA Marketing👨🏾‍🎓📚 | IG: @_romeko | Capricorn ♑️,2019-12-20 15:30:35,338,183,15663,FALSE,2021-11-07 16:28:30,Fully vaccinated 💉 #PfizerBiontech #PfizerPapi https://t.co/z7s8oY08DR https://t.co/KGvHc6DKvF,"['PfizerBiontech', 'PfizerPapi']",Twitter for iPhone,0,3,FALSE
1457377098931261441,A Ghost🐝,"Washington, DC",From 6 figure IT job to Fulltime Forex trader. Get money. The rest is unwritten. LGB(T)  NOT A BUSINESS PAGE.,2020-03-12 11:04:15,278,211,12390,FALSE,2021-11-07 15:59:11,Say no to mandated vaccines. Tf. #PfizerExposed #PfizerBiontech #Pfizervaccine https://t.co/CaJPCHz7gh,"['PfizerExposed', 'PfizerBiontech', 'Pfizervaccine']",Twitter for iPhone,0,0,FALSE
1457327067238789120,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-07 12:40:23,"The number of Covid-19 cases today, 07 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/yNbJgqQJHI",,Twitter Web App,1,3,FALSE
1457089120879058944,"Kevin Namitz, PhD","State College, PA","2007-2011: Le Moyne College; 2012 - 2020: PhD candidate, Cosgrove Lab SUNY Upstate; 2020 - now: Chemistry Postdoc, Showalter Lab, Penn State University (he/him)",2019-07-14 03:07:36,69,288,359,FALSE,2021-11-06 20:54:52,Beyond thrilled that my sweetness has now gotten her first dose of #PfizerBiontech! She’s such a brave girl 👏🏻🎉 https://t.co/VEWPNAGQ8W,['PfizerBiontech'],Twitter for iPhone,0,10,FALSE
1457042961313644547,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,FALSE,2021-11-06 17:51:27,"The number of Covid-19 cases today, 06 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/j9cnZ1GP45",,Twitter Web App,3,8,FALSE
1459166958658666503,Hana Vys,"Prague, Czech Republic","Old but none the wiser
From Prague and proud of it
 🏳️‍🌈 ally. I like ☕️ and 🍷  https://t.co/54f0WJjPB7",2016-05-08 20:40:09,133,139,40488,FALSE,2021-11-12 14:31:27,Just got the third dose! #comirnaty #PfizerBioNTech #vaccinated #ockovani https://t.co/LR0XRTfQmM,"['comirnaty', 'PfizerBioNTech', 'vaccinated', 'ockovani']",Twitter for iPhone,0,5,FALSE
1459162995611750400,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151774,465,585,FALSE,2021-11-12 14:15:42,"The number of Covid-19 cases today, 12 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/zJWSjp0zch",,Twitter Web App,0,7,FALSE
1459159767532941313,Proud NeverSleever,Wack a Moles are everyplace ,I seen Evil Face to Face - for a living,2021-10-12 15:57:02,40,115,98,FALSE,2021-11-12 14:02:53,"Found this in the Vaccident Box - Grand prize is a ""Free Lunch Date"" Get taken Out! But not to LUNCH - Or something… https://t.co/cd1ADaLlxE",,Twitter Web App,2,2,FALSE
1459140000814088201,lǝɥɔɐᴚ ǝıllƎ 💀☠️🌑☀️,near to you ,"Dr.Eng. Rechelle Pedrosa 🌻

“It's a slow process, but quitting won't speed it up” 

🌑🌒🌓🌔🌕🌖🌗🌘&🌞

👑Richie Mark🤴",2016-07-24 06:17:54,6318,4926,17334,FALSE,2021-11-12 12:44:20,"11-10-21
#fullyvacinnated #pfizerbiontech @ SM Taytay https://t.co/80h0yBdHiJ","['fullyvacinnated', 'pfizerbiontech']",Instagram,0,0,FALSE
1459136477233913858,"RAY VINCENT E. ARAÑA, PhD",,"...a family man, School Administrator, Professor, researcher, an advocate for environmental preservation, etc....",2013-08-03 07:26:58,320,1753,348,FALSE,2021-11-12 12:30:20,...treated our kiddos with a sumptuous dinner for their courageous behavior... my daughter Angela and her cousins g… https://t.co/kwAAvLyCUT,,Instagram,0,0,FALSE
1459096516853788676,ronron,Taiwan,One of a kind,2018-03-21 00:53:24,27,121,371,FALSE,2021-11-12 09:51:32,got my 1st dose #PfizerBioNTech https://t.co/uKRNT4tQZ9,['PfizerBioNTech'],Twitter for iPhone,0,0,FALSE
1459081559798128644,Moritz Ballensiefen,"Berlin, Deutschland","Counselor for Science and Technology #Sciencediplomacy #Capital40under40 #Wunderbartogether 🇩🇪🇺🇸 
Opinions are my own.",2018-11-06 21:23:39,200,311,1538,FALSE,2021-11-12 08:52:06,Has resistance to getting #vaccinated actually declined over the last months? #COVID19 #BioNTech #Pfizer… https://t.co/gYRu0KEyYT,"['vaccinated', 'COVID19', 'BioNTech', 'Pfizer']",Twitter for Android,0,0,FALSE
1459069346119135234,Ido Daniel 🇮🇱,Israel,Israeli Jew with Turkish and Iraqi roots. Digital stuff @IsraelMFA. @TelAvivUni alum. Focus on #Antisemitism #HateSpeech #HumanRights #MiddleEast & more.,2011-08-05 13:10:06,19880,1435,7278,TRUE,2021-11-12 08:03:34,#Israel has approved coronavirus vaccination for children aged 5 to 11 #CovidVaccine #PfizerBioNTech https://t.co/ZH9GrsTAQy,"['Israel', 'CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,3,FALSE
1459054403626074112,tereh,,im simple just like you..,2015-07-18 08:35:20,11,91,397,FALSE,2021-11-12 07:04:12,"Got my vaccine. 💉
#2ndDose #PfizerBioNTech #FULLYvaccinated 😍 https://t.co/Gi1QrrQvzu","['2ndDose', 'PfizerBioNTech', 'FULLYvaccinated']",Twitter for Android,0,0,FALSE
1459049193918529541,🇺🇸 The Tree of Liberty,FEMA REGION 9,"“All power is inherent in the people; that they may exercise it by themselves; that it is their right and duty to be at all times armed."" - Thomas Jefferson",2013-04-30 07:01:48,213,571,11670,FALSE,2021-11-12 06:43:30,@YossiGestetner @ScottGottliebMD @drsanjaygupta @BigBird Just “trust the #science” anti-vaxxers! Vaccine-myocarditi… https://t.co/EYMOzUnYTs,['science'],Twitter for iPhone,0,0,FALSE
1459047630164545536,Mylene Otaza Encarnado-Cabriga 🌻,"Butuan City, Caraga","Don't be so quick to judge me. After all, you only see what i choose to show you 💕",2016-11-28 08:43:20,163,343,2598,FALSE,2021-11-12 06:37:17,"2nd dose done! Yeeey! I’m fully Vaccinated! ❤️
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,3,FALSE
1459012684439904259,Rajeev Menon 🇱🇰,Sri Lanka,"Medic⚕️🩺 Traveller🧳🏖️ Foodie🌭🌮 Music🎶is Endorphins. A Son,a Husband & a Father 👨‍👩‍👧 Last but not least, a proud Sri Lankan! ❤️",2019-04-02 13:51:23,806,155,5358,FALSE,2021-11-12 04:18:25,I have completed my social responsibility atop of my existing responsibilities. Get any vaccine against #COVID19 an… https://t.co/G8rAF4xWIl,['COVID19'],Twitter for Android,4,43,FALSE
1459002446764814341,EdgeProp Malaysia,Mutiara Damansara,"EdgeProp.my is Malaysia's most useful property website, focused on empowering consumers with the resources they need to make better-informed property decisions.",2011-01-03 10:57:08,7949,261,2,FALSE,2021-11-12 03:37:44,Vaccination for children below 12 to begin next year #Covid19vaccine #PfizerBioNTech #myedgeprop… https://t.co/TOzVgWN9Ki,"['Covid19vaccine', 'PfizerBioNTech', 'myedgeprop']",Buffer,0,0,FALSE
1458987047495032832,𝑯𝒐𝒘𝒂𝒓𝒅 𝑪𝒉𝒖 🇨🇦,Canada 🇨🇦,Nothing is too mundane in life.,2009-04-19 17:11:03,241,691,8353,FALSE,2021-11-12 02:36:33,@vitevoila @kinsellawarren Not the case for the 2 doses (#Moderna mRNA-1273) with my 70yo mom and aunt though... wh… https://t.co/IYHFTYZFw4,['Moderna'],Twitter for Android,0,1,FALSE
1458954376060588034,Amelia 💐,DEE-TROIT,Geriatric Millennial,2012-04-28 15:05:56,1825,4511,189263,FALSE,2021-11-12 00:26:43,Received #pfizerbiontech #covidvacccine #booster today at Roc Pharmacy. My #walkin appointment was quick &amp; painless… https://t.co/k22V8Kzfmu,"['pfizerbiontech', 'covidvacccine', 'booster', 'walkin']",Twitter for iPhone,0,0,FALSE
1458953029726744578,Arnold V Ancheta,"Maryland, USA",Tabungao,2011-03-17 07:25:12,301,1990,21874,FALSE,2021-11-12 00:21:22,"Calix Ancheta
COVID-19 Vaccines
Pfizer-BioNTech
Ages 5-11
#Pfizer
#pfizer1stdose
#PfizerBioNTech
#PfizerVaccine… https://t.co/kpHNpMwAXm","['Pfizer', 'pfizer1stdose', 'PfizerBioNTech', 'PfizerVaccine']",Twitter for iPhone,0,0,FALSE
1458943411080163355,Carla 🇨🇦 Roncato,Earth,Data. Analytics. AI. Privacy. Identity. Security.,2014-09-25 07:11:48,229,304,1072,FALSE,2021-11-11 23:43:09,#PfizerBioNTech booster today. 💉Thankful.,['PfizerBioNTech'],Twitter for iPhone,0,2,FALSE
1458935365281230850,OnExmoor: 😷,Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
 
#Exmoor #VIKMOL #Viking #Hiking #NTFC",2021-02-12 13:40:33,182,215,2998,FALSE,2021-11-11 23:11:11,"#GatesFoundation declared #PfizerBioNTech #Moderna  , we don’t have vaccines that block transmission
Recently, a no… https://t.co/QYP4j6xein","['GatesFoundation', 'PfizerBioNTech', 'Moderna']",Twitter Web App,1,2,FALSE
1458932114418716676,Joseph Harrison,UK,"I blog about my life, feeling a bit 'robbed' but being guided by life. Miss the Middle Kingdom! 🇬🇧 🇨🇳 🗺",2012-04-06 13:51:19,4415,4715,38480,FALSE,2021-11-11 22:58:16,"BLOG 

2021: I’M JUST GOING FOR A WALK... PART 6!

https://t.co/Fatz2qSaNr  

#CovidVaccine #PfizerBionTech… https://t.co/zQAl2YPOEg","['CovidVaccine', 'PfizerBionTech']",Twitter Web App,1,0,FALSE
1458922048848289795,Dra. Claudia Ⓥ✨🇵🇹🇪🇺🏳️‍🌈🌍,UnknownGalaxy&SynapseLand*,Mother + Brain Explorer + Neurophotonics Researcher + Biophotons Chasing + Books Lover + WomenInScience +  @SPIEtweets Member + Light Science*👩🏻‍🔬🧠✨🧬🔬,2009-09-13 08:56:51,3534,2381,163012,FALSE,2021-11-11 22:18:16,"""Taiwan halts 2nd-dose #BioNTech #vaccinations for ages 12-17 amid #concerns of myocarditis""  https://t.co/w5fQ0mtoEo

#PfizerBiontech","['BioNTech', 'vaccinations', 'concerns', 'PfizerBiontech']",Twitter for Android,0,0,FALSE
1458913445080977417,Tali,ישראל,,2021-10-06 23:23:38,110,261,1016,FALSE,2021-11-11 21:44:05,Revelations of poor practices at a contract research company helping to carry out Pfizer’s pivotal covid-19 vaccine… https://t.co/HUmt1iFxKp,,Twitter for iPhone,0,0,FALSE
1460030190516674561,The Unbiased Science Podcast,,"NO NONSENSE, JUST SCIENCE.  Co-hosts: @doctor_love87 (Immunologist) & Dr. Jess Steier (Public Health Scientist)",2020-07-10 15:18:40,3067,207,1145,FALSE,2021-11-14 23:41:38,"1/2 What to Expect When You're Expecting, when your child 5-11 years old is now eligible for the #PfizerBioNTech… https://t.co/5Ynf2nf0Qx",['PfizerBioNTech'],Twitter Web App,2,12,FALSE
1459843950945079304,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151824,465,587,FALSE,2021-11-14 11:21:35,"The number of Covid-19 cases today, 14 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/AeuAiHMAre",,Twitter Web App,2,7,FALSE
1459645150175502337,Little India,,Canadian news for Indians,2021-07-18 04:03:23,0,11,0,FALSE,2021-11-13 22:11:37,Canada's review of Pfizer-BioNTech's COVID-19 vaccine for children between the ages of 5 to 11 should be completed… https://t.co/Ccp6BusqeO,,Twitter Web App,0,0,FALSE
1459503658349961216,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151824,465,587,FALSE,2021-11-13 12:49:23,"The number of Covid-19 cases today, 13 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/J73P9t9aGB",,Twitter Web App,4,9,FALSE
